source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
147022541634235392,71.13217218674002,0.060269013988951875,23.94087573264627,0.03763000582650851,86.24211760066137,0.13784424099613748,-48.7819089622076,0.06174104043770851,19.50305718678126,0.06970744655954528,14.229694,15.885799,12.980967
3290248383882265984,75.02073395280028,0.06788142917921493,8.485964243718067,0.05291445898844623,61.56912232803494,0.13872580309386728,-18.84278002046027,0.10313547851736683,19.507765139141046,0.08497328950352818,15.741055,17.693314,14.403312
101478536628185728,37.280048184006276,0.03770648776516924,22.86616359869415,0.03023542297619839,176.3566501404141,0.08910658452986177,-210.42786796488383,0.07599161765632233,19.5087757610244,0.036774309440416535,10.675316,11.411225,9.866604
149952774482415488,64.18129020031903,0.04700155342819478,24.787263447102617,0.025040296937962846,382.0610676564454,0.11117307033877148,27.522820172084966,0.07267827055397102,19.510500999751343,0.0531096933625197,13.12947,14.463867,11.98676
145426188188858880,67.3026284386119,0.46698692410896014,21.91561585544662,0.23186705002779145,63.717004327403245,1.0176008934721068,-155.5766802471307,0.759213785736961,19.510551508870915,0.4464997046343657,14.199917,15.084815,12.347613
3394397733037714816,79.03670710347973,0.04467874639359628,16.941735276272414,0.040864326086506406,-148.46216101140143,0.09972151595026492,-159.53516859681844,0.07316413400397684,19.513175043536666,0.0510908519069018,10.1214695,10.737452,9.409857
88967090736450176,37.83869704647533,0.13050028072204042,21.044532560740087,0.10640248032066729,340.7611218181724,0.2435173440083538,116.63405900325446,0.19079828497547818,19.51815370360469,0.1499605675212015,16.680628,18.826025,15.291786
3292187166479559808,70.61132262871607,0.09628406129879007,7.784403992383796,0.06157386024494212,78.86482441767319,0.22972116760185743,-0.14519772919764237,0.12970640294308608,19.518864603569412,0.12136229937967144,15.547404,17.633255,14.183756
123793640510984192,47.582811727323914,0.06935244193995165,32.13017800843781,0.046533639829781745,363.0226559144621,0.12313070491963447,-32.163751014703934,0.10559799096916177,19.519399563603358,0.07795110278749887,14.649061,16.231426,13.427353
222459037983904256,52.742561040687185,0.08340024479986155,36.421393584414965,0.05623533187042913,131.6855990111123,0.16170356723159696,-60.85318090479933,0.12763687738424306,19.527472830242516,0.1054413206894861,15.1099615,16.932938,13.817166
68012529415816832,53.75895341628285,0.15791526803880676,23.709566563067426,0.0975879022960186,50.337022128858706,0.3171416665829637,-62.939675911920766,0.20864889904178124,19.52774889898717,0.15434899444246172,16.317108,19.235804,14.809104
3391256703194549632,76.54891342587177,0.05630391416496947,12.56506728147581,0.04321445756265705,-62.52050873551532,0.10646160273969317,-69.62030901578875,0.06945385449206973,19.528674070714644,0.06710478671216868,14.160026,15.593704,12.9914255
116081253636065152,43.54245557971602,0.060095399806309145,26.854473350961698,0.05887632300956429,498.6151199793361,0.14395182730461792,-179.06553528673112,0.13252986146537324,19.531037221508615,0.07925471490636987,13.703548,15.100423,12.5448475
3306443434245315200,69.29167920571635,0.05189464407774689,12.105462935239277,0.030483162898717605,88.81570895701023,0.15039880629355926,-10.684800116327077,0.06629062046311145,19.53295959301695,0.06884290208393494,14.828397,16.61688,13.542532
