source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3300725905060807936,65.6256319874343,0.03936743317546278,10.434598297722953,0.024233038307282552,108.03729550892969,0.07860708307627914,-5.908809471130248,0.055375328316346284,39.4622928997167,0.6252252091733348,20.879692500372403,0.044835858768585805,11.837524,12.90465,10.832858
3212439549460600192,75.25549294831596,0.02950729217470365,-4.714018544470698,0.024033578606197998,115.40507831099715,0.06215147376186306,11.811648867017286,0.049845015910244275,19.815069264774213,0.530034039840577,20.89466454574049,0.037459946311524224,11.996575,13.073575,10.985995
3311179340063437952,66.52006217338075,0.06759074393377572,15.041288135214499,0.03278595470696823,101.39912549182282,0.23116469428626787,-22.626074743969,0.085823666044264,39.098860553219026,0.9500018225493669,20.895477790082012,0.07911514717471141,11.466524,12.425738,10.517928
47813500084423296,64.35531346502113,0.06889853495324463,19.02977997098123,0.03501003898492145,112.75037741091658,0.11761883413685832,-29.957522306318957,0.09649293337041734,38.02877173950534,0.2901409381679708,20.895614329070764,0.07681649216579398,10.348603,11.051074,9.570608
3308896238528440448,71.89761966280038,0.04673888241029564,14.888980915609421,0.02695349016911899,87.24069486345168,0.08288192140840563,-24.278048772622498,0.04710570957685492,41.612479280963015,0.7551919367328644,20.904929921777498,0.047324251600097796,10.928127,11.761789,10.062823
109051246870008448,45.80720286920749,0.040700544794123036,22.369997276085886,0.03068963506745103,26.209157205035886,0.08034352938567751,38.42754312111853,0.07548326328027333,-2.6449628672623255,0.2746178228537571,20.906977953242755,0.04502573833536093,10.408258,11.100131,9.641476
3284145132275338496,66.48932506984217,0.06522950295592453,5.150165130002908,0.038401799608481425,96.00872491452314,0.14301772892208542,4.581977306411209,0.07501648573391477,30.019713133515285,0.3529477988698692,20.9088417812094,0.07222230457906534,7.2080383,7.4908814,6.8167887
3410453484725565312,68.42515255188813,0.08897752984228599,19.01388862485241,0.05572485172365838,100.31371378865708,0.16184018083472435,-33.80792170565856,0.13934164152557343,40.165521314514784,0.7872523775913984,20.922137633097442,0.0694530287911936,10.269279,10.958457,9.502004
3312709379213017728,66.90001675705912,0.054660829018799845,15.589088761900785,0.024303891789053553,104.99179772386444,0.11266648017634064,-24.068642004953233,0.06643185092999412,39.394460726317526,0.15684136340961485,20.92477767028886,0.06445392272994237,7.2737737,7.56749,6.867645
137710464124845312,47.49522951876962,0.08791002589970927,34.521375396976325,0.08812720658330463,-21.42995669180883,0.18450055956926154,-6.543066555865401,0.23672195516178812,4.520572338287451,0.6698842301272788,20.92729832599573,0.16171737499398117,12.517606,13.698764,11.455922
184411949935279616,81.40224472111288,0.046606316839268955,37.11826620901539,0.039199020678785765,18.628921973747673,0.09780125495352593,-93.68180371922438,0.06704376286047661,28.07454177027691,0.5189951964453469,20.94137654875828,0.05036699810166582,10.309006,10.990096,9.543394
3401246178651454976,83.27850397349579,0.09650374543425634,20.034263081545788,0.0895938439275795,-93.5657981717832,0.1950638600658565,-281.465520065806,0.15309244031982924,-1.5181960068670506,0.8258496666570809,20.944600073435478,0.12824975360283927,8.770468,9.236228,8.189925
135598237864814720,45.26334932305753,0.03954325967244576,32.312852534350185,0.027371696535308274,-44.50018789629003,0.07420839789585489,-124.58117995168737,0.06304543525072753,-92.56525905386445,0.3500281940892368,20.946878079805266,0.04176412921730562,9.113779,9.579039,8.520255
161206963187953280,72.81930281464783,0.04328883795341118,32.88845989191472,0.039368651525838246,-75.32748184888287,0.08918201827968678,-263.0519523010743,0.06533376593381184,-4.323586958413589,0.25144337550894014,20.95353770949224,0.05011431392990242,9.0129175,9.470441,8.4306135
3430305893018254208,91.99622189945407,0.05440320552442271,27.42782312931803,0.047339893233983875,25.55854445754157,0.11024629409629434,-94.3442186369279,0.08873182618140085,34.58776329614247,0.1714537242416687,20.971774601169628,0.052998743340714125,7.8707056,8.206671,7.4231377
29720761371785216,47.6815576517094,0.04864690543507406,13.643193800393473,0.03735275048915959,155.65855208554024,0.11377376246372088,-6.377067405592658,0.09398372885159362,30.600875535985267,0.8651014846879,20.976082921476138,0.050275147552066725,12.562944,13.82304,11.461107
3389663373408271872,83.71478837834154,0.04693498333110826,13.95586373032419,0.03829669648240276,-52.52418025722622,0.08839571891917944,213.41455050836774,0.0696684762376801,57.88598954718462,0.6594590994749502,20.98438072836071,0.04687931923124344,10.948572,11.715337,10.129312
162781051522771200,62.80163748151753,0.04403863372068241,26.495351718418814,0.02657627142281058,58.02972721014801,0.09971853363066853,-193.65331884338082,0.0845543836655479,16.107639227882764,0.25808533794504673,20.986537475758716,0.04508798715004457,10.258131,10.913974,9.515299
3373563082906743552,91.82632849919118,0.04018893307604259,18.233439627846813,0.03686558320368191,18.998233594606013,0.08310197903526706,-42.13574142230674,0.06646905625969744,-7.495646774653768,1.1512245129277203,20.988082253176408,0.04445826449770689,11.881962,12.85451,10.926838
41934381346979968,52.77235683104548,0.03648645251233441,14.932199595294389,0.024641061761241152,87.65573803153055,0.07296660288464893,-50.2257007548856,0.054610980664823686,15.904519906406172,0.15468430893417592,20.997095892937235,0.0405648928976859,10.895097,11.752132,10.020865
154257259425702144,71.92471200092822,0.05557792658081398,26.149867387117535,0.029341102835557343,113.23449630612403,0.1219038901103151,-83.79024359111622,0.047000903877607816,39.4104878128598,0.25583382623304596,21.003015728912086,0.05445098137602233,10.151809,10.825943,9.394004
